Year,Gender,State,Name,Count
1995,F,PA,Emily,1265
1985,M,NE,Matthew,413
1985,M,ND,Joshua,205
1918,M,KY,James,1733
1918,M,KS,John,662
1980,F,WI,Jennifer,1512
1935,M,LA,James,994
1963,F,WV,Lisa,491
1945,F,MT,Linda,169
1995,F,OR,Jessica,317
1963,F,WY,Lisa,86
1985,M,MO,Michael,1337
1945,F,MS,Mary,1500
1935,M,KS,Robert,668
1985,M,MT,Michael,188
1967,M,DE,Michael,255
1935,M,KY,James,2078
1985,M,MS,Christopher,679
1945,F,MO,Mary,1682
1995,F,OK,Jessica,311
1967,M,DC,Michael,600
1945,F,MN,Mary,1348
1945,F,MI,Mary,2503
1980,F,WY,Jennifer,184
1985,M,MI,Michael,2618
1995,F,OH,Emily,1309
1945,F,ME,Linda,286
1918,M,LA,John,847
1945,F,MD,Mary,965
1985,M,MN,Matthew,1234
1980,F,WV,Amanda,658
1945,F,MA,Mary,1418
1935,M,MD,Robert,747
1935,M,ME,Robert,476
1967,M,CT,Michael,1359
1995,F,NY,Ashley,2055
1985,M,OH,Michael,3019
1935,M,MI,Robert,2854
1985,M,NY,Michael,5847
1995,F,NV,Jessica,173
1963,F,VT,Lisa,154
1935,M,MA,Robert,2479
1995,F,NM,Ashley,165
1995,F,NH,Emily,144
1967,M,CA,Michael,8134
1995,F,NJ,Jessica,933
1985,M,NV,Michael,296
1963,F,WA,Lisa,785
1967,M,CO,Michael,872
1995,F,ND,Ashley,80
1995,F,NE,Emily,195
1985,M,NH,Michael,342
1985,M,NJ,Michael,2580
1985,M,NM,Christopher,411
1995,F,NC,Ashley,768
1963,F,WI,Mary,1363
1935,M,NH,Robert,285
1935,M,NE,Robert,606
1945,F,LA,Mary,1467
1935,M,NJ,Robert,1973
2000,F,AK,Hannah,58
1995,F,MS,Ashley,278
2000,F,AL,Hannah,443
1995,F,MT,Jessica,78
1967,M,GA,James,1773
1945,F,KY,Mary,1434
1945,F,KS,Mary,644
1995,F,MO,Emily,605
1935,M,NC,James,2851
1963,F,UT,Lisa,372
1918,M,IN,Robert,1558
1935,M,ND,Robert,290
1985,M,PA,Michael,3576
1985,M,OR,Christopher,626
1935,M,MT,Robert,248
1995,F,MN,Samantha,561
1995,F,MI,Emily,1028
1935,M,MN,Robert,1112
1963,F,VA,Lisa,1108
1995,F,MD,Emily,475
1935,M,MO,Robert,1502
1995,F,ME,Emily,131
1985,M,OK,Christopher,907
1935,M,MS,James,1637
1967,M,FL,Michael,2176
1995,F,MA,Emily,799
1935,M,OH,Robert,3261
1975,M,AL,Michael,1099
1975,M,AR,Michael,664
1935,M,OK,James,1088
1963,F,TN,Lisa,1393
1975,M,AZ,Michael,715
1963,F,TX,Lisa,2347
1918,M,IL,John,3393
1935,M,NV,Robert,36
1935,M,NY,Robert,5764
1918,M,IA,Robert,1070
1935,M,NM,Joe,215
1918,M,ID,Robert,214
1975,M,AK,Michael,147
1995,F,LA,Taylor,466
1918,M,PA,John,7558
2000,F,CA,Emily,2958
1935,M,PA,Robert,5092
1955,F,WV,Deborah,709
1967,M,ID,Michael,234
1967,M,IA,Michael,1203
1955,F,WY,Debra,127
1985,M,IL,Michael,3370
1945,F,IL,Mary,2931
1985,M,IN,Joshua,1321
1945,F,IN,Mary,1331
1967,M,HI,Michael,254
1985,M,ID,Michael,229
1945,F,ID,Linda,217
1945,F,IA,Mary,1079
1935,M,OR,Robert,346
1995,F,SC,Taylor,364
1995,F,SD,Ashley,77
1918,M,NV,John,42
1918,M,NY,John,6058
1955,F,VT,Susan,170
2000,F,AR,Hannah,287
1918,M,OR,Robert,372
1918,M,OK,James,967
1945,F,HI,Carol,126
1955,F,WA,Susan,945
1918,M,OH,Robert,3362
1995,F,RI,Samantha,111
2000,F,AZ,Emily,408
1955,F,WI,Mary,2198
1985,M,LA,Christopher,1228
1935,M,RI,Robert,423
1955,F,UT,Debra,408
1985,M,KY,Joshua,1034
1918,M,MS,James,1379
1918,M,MT,John,393
1918,M,NJ,John,2377
1955,F,VA,Deborah,1566
1985,M,KS,Christopher,564
1918,M,NM,Jose,161
1918,M,NH,John,186
1918,M,NC,James,2573
1945,F,GA,Mary,2100
1918,M,ND,John,314
1918,M,NE,John,495
2000,F,DE,Emily,80
1985,M,MA,Michael,2120
1985,M,MD,Michael,1213
2000,F,DC,Kayla,74
1985,M,ME,Christopher,295
1955,F,TN,Deborah,1300
1935,M,SD,Robert,282
1935,M,SC,James,1671
1955,F,TX,Mary,3726
1967,M,IN,Michael,2283
1918,M,MN,John,962
1945,F,FL,Mary,1216
1918,M,MO,William,1428
2000,F,CT,Emily,335
1967,M,IL,Michael,4775
1918,M,MI,John,1685
2000,F,CO,Emily,366
1918,M,ME,John,246
1918,M,MA,John,2657
1918,M,MD,William,929
1980,F,OK,Jennifer,882
1980,F,OH,Jennifer,3094
1935,M,CT,Robert,821
1995,F,WY,Jessica,36
1975,M,IA,Jason,930
1995,F,WV,Brittany,194
1975,M,HI,Michael,233
1935,M,CO,Robert,525
1918,M,TN,James,2030
1980,F,OR,Jennifer,764
1995,F,WI,Emily,610
1918,M,SC,James,1815
1918,M,SD,Robert,250
1995,F,WA,Jessica,527
1980,F,PA,Jennifer,3039
1995,F,VT,Emily,67
1945,F,DC,Mary,493
1985,M,FL,Michael,2981
1945,F,DE,Mary,139
1935,M,DE,William,139
1935,M,DC,John,329
1995,F,VA,Jessica,674
1945,F,CT,Patricia,593
1945,F,CO,Mary,476
1995,F,UT,Jessica,335
1985,M,GA,Christopher,1866
1945,F,CA,Linda,3192
1918,M,RI,John,357
1935,M,GA,James,2172
1985,M,IA,Matthew,690
1980,F,RI,Jennifer,229
1995,F,TX,Ashley,2378
1975,M,ID,Jason,276
1995,F,TN,Ashley,664
1975,M,IN,Jason,1889
1975,M,IL,Michael,3855
1935,M,FL,James,890
1985,M,HI,Christopher,239
1945,F,AZ,Mary,366
1924,M,AZ,John,171
1985,M,AZ,Michael,978
1945,F,AR,Mary,971
1985,M,AL,Christopher,1104
1985,M,AK,Michael,189
1945,F,AL,Mary,2081
1980,F,SC,Jennifer,677
1924,M,AR,James,1507
1980,F,SD,Jennifer,221
1945,F,AK,Mary,47
1985,M,AR,Christopher,553
1958,F,AL,Mary,1044
1958,F,AK,Mary,84
1924,M,AL,James,2513
1924,M,AK,John,36
1975,M,DE,Michael,196
1975,M,DC,Michael,358
1958,F,AR,Mary,551
1958,F,AZ,Mary,458
1975,M,CO,Michael,796
1980,F,TN,Amanda,1221
1918,M,WI,Robert,1117
1935,M,IA,Robert,1109
1975,M,CT,Michael,988
1935,M,ID,Robert,177
1918,M,WA,Robert,646
1975,M,CA,Michael,6215
1918,M,WY,John,114
1918,M,WV,William,805
1935,M,HI,Richard,145
1980,F,TX,Jennifer,4001
1958,F,CA,Susan,3502
1985,M,CO,Michael,910
1918,M,VA,James,1702
1975,M,GA,Michael,1596
1985,M,CT,Michael,1096
1958,F,CO,Mary,462
1980,F,VA,Jennifer,1251
1918,M,VT,Robert,143
1975,M,FL,Michael,2266
1958,F,CT,Susan,931
1935,M,IN,Robert,1592
1985,M,CA,Michael,7212
1935,M,IL,Robert,3592
1980,F,UT,Jennifer,627
1958,F,DC,Mary,435
1967,M,AR,James,745
1958,F,DE,Mary,158
1918,M,TX,James,2222
1967,M,AZ,Michael,630
1980,F,WA,Jennifer,1061
1918,M,UT,William,199
1967,M,AK,David,130
1967,M,AL,James,1450
1985,M,DC,Michael,333
1985,M,DE,Michael,212
1980,F,VT,Jessica,135
1972,M,WA,Michael,938
2004,F,RI,Emily,118
1972,M,WI,Michael,1390
1955,F,KS,Debra,857
1922,M,TX,James,2549
1972,M,VT,Jason,132
1955,F,KY,Mary,1311
1955,F,LA,Mary,1343
1975,M,PA,Michael,4024
2004,F,SD,Madison,81
2004,F,SC,Madison,373
1958,F,FL,Mary,1256
1975,M,OK,Michael,852
1972,M,WV,Michael,718
1922,M,UT,Robert,242
1975,M,OR,Jason,657
1922,M,VA,James,1822
1972,M,WY,Michael,113
1922,M,WI,Robert,1635
1955,F,IA,Debra,1239
1958,F,GA,Mary,1319
2004,F,TN,Madison,592
1975,M,SD,Jason,232
1955,F,ID,Debra,296
1975,M,SC,Michael,883
1955,F,IN,Debra,1703
1955,F,IL,Mary,4100
1922,M,VT,Robert,189
1922,M,WA,Robert,802
2004,F,TX,Emily,2433
2004,F,UT,Emma,381
1955,F,HI,Debra,151
1958,F,HI,Susan,127
1975,M,RI,Michael,343
1922,M,WY,John,142
2004,F,VA,Emily,645
1922,M,WV,James,1037
1958,F,IA,Mary,831
1958,F,ID,Julie,157
1995,F,CT,Emily,368
1995,F,CO,Jessica,389
1955,F,GA,Mary,1625
2004,F,VT,Emma,72
1958,F,IL,Mary,3659
1975,M,MA,Michael,2187
1972,M,SD,Jason,213
1972,M,SC,James,1030
1998,F,VA,Emily,659
1958,F,IN,Mary,1354
1975,M,ME,Jason,360
1975,M,MD,Michael,1173
1995,F,CA,Jessica,4622
1998,F,UT,Madison,306
2004,F,WA,Emma,487
1975,M,KY,Michael,1207
1998,F,WI,Emily,563
2004,F,WV,Madison,214
1975,M,LA,Michael,1088
2004,F,WI,Emma,474
1998,F,WA,Emily,566
1998,F,VT,Emily,71
1955,F,FL,Mary,1256
1995,F,AZ,Jessica,542
2004,F,WY,Madison,40
1975,M,KS,Jason,800
1995,F,AR,Ashley,273
1975,M,NY,Michael,6041
1995,F,AK,Samantha,61
1995,F,AL,Jessica,451
1958,F,KS,Debra,567
1975,M,OH,Michael,3906
1998,F,WV,Hannah,221
1975,M,NJ,Michael,2446
1945,F,WV,Mary,840
1945,F,WY,Mary,102
1998,F,WY,Madison,34
1958,F,KY,Mary,1127
1975,M,NM,Michael,376
1972,M,TN,Michael,1500
1972,M,TX,Michael,3967
1958,F,LA,Mary,1214
1975,M,NV,Michael,192
1972,M,VA,Michael,1641
1945,F,WI,Mary,1780
1955,F,DE,Mary,189
1975,M,ND,Jason,254
1975,M,NC,Michael,1717
1955,F,DC,Mary,526
1975,M,NH,Jason,264
1945,F,WA,Linda,818
1975,M,NE,Jason,508
1975,M,MI,Michael,2980
1972,M,UT,Michael,516
1975,M,MO,Michael,1601
1975,M,MN,Jason,1241
1975,M,MS,Michael,783
1958,F,MA,Susan,2181
1945,F,VT,Linda,129
1958,F,MD,Mary,1015
1958,F,ME,Susan,327
1975,M,MT,Michael,217
1958,F,MI,Mary,2744
1935,M,TN,James,2336
1922,M,MA,John,2596
1972,M,NV,Michael,215
1972,M,NY,Michael,6257
1985,M,VA,Christopher,1562
1945,F,VA,Mary,1517
1922,M,MI,Robert,2489
1958,F,MN,Mary,1595
1958,F,MO,Mary,1536
1958,F,MT,Mary,187
1922,M,ME,Robert,328
1922,M,MD,William,1022
1958,F,MS,Mary,1002
1972,M,NJ,Michael,2565
1972,M,NM,Michael,369
1995,F,GA,Taylor,797
1945,F,UT,Linda,276
1972,M,NH,Christopher,259
1958,F,NE,Mary,478
1985,M,UT,Michael,533
1958,F,NC,Mary,1353
1958,F,ND,Mary,217
1998,F,SC,Hannah,363
1958,F,NJ,Susan,1787
1985,M,WI,Michael,1265
1955,F,RI,Deborah,365
1958,F,NH,Susan,198
1958,F,NM,Mary,386
1998,F,SD,Emily,80
1995,F,FL,Ashley,1677
1922,M,NH,Robert,250
1985,M,WA,Christopher,1042
1922,M,NJ,John,2303
1922,M,ND,Robert,289
1972,M,PA,Michael,4186
1922,M,NC,James,3022
1958,F,NV,Susan,68
1922,M,NE,Robert,766
1922,M,MO,James,1462
1958,F,NY,Susan,5013
1945,F,TX,Mary,3778
1922,M,MN,Robert,1480
1972,M,OK,Michael,927
1972,M,OH,Michael,3940
1975,M,WY,Michael,131
1975,M,WV,Michael,669
1955,F,SD,Mary,315
1998,F,RI,Emily,122
1955,F,SC,Mary,1144
1922,M,MS,James,1601
1985,M,VT,Matthew,131
1972,M,OR,Jason,700
1945,F,TN,Mary,1646
1922,M,MT,Robert,345
1935,M,TX,James,2647
1958,F,OK,Mary,468
1958,F,OH,Mary,3088
1935,M,VT,Robert,194
1958,F,OR,Julie,398
1922,M,OH,Robert,4080
1922,M,OK,James,1144
1985,M,WY,Christopher,142
1935,M,VA,James,1736
1922,M,NM,Jose,183
1958,F,PA,Mary,3697
1935,M,UT,Robert,252
1932,M,WY,Robert,116
1922,M,NY,John,6104
1985,M,WV,Joshua,529
1922,M,NV,John,36
1932,M,WV,James,1131
1922,M,PA,John,7076
1945,F,SC,Mary,1548
1945,F,SD,Mary,225
1935,M,WI,Robert,1534
1972,M,RI,Michael,404
1932,M,WI,Robert,1609
1995,F,DC,Ashley,75
1935,M,WA,Robert,590
1932,M,WA,Robert,607
1995,F,DE,Sarah,79
1922,M,OR,Robert,488
1998,F,TX,Emily,1814
1945,F,RI,Carol,243
1998,F,TN,Hannah,689
1932,M,VT,Robert,219
1995,F,KY,Ashley,435
1955,F,OH,Deborah,3589
1985,M,RI,Michael,346
1955,F,OK,Debra,784
1998,F,MT,Emily,77
1995,F,KS,Ashley,252
1998,F,MS,Alexis,235
1955,F,OR,Debra,645
1932,M,VA,James,1702
1998,F,MO,Emily,633
1998,F,MN,Emily,577
1998,F,ME,Emily,138
1955,F,PA,Mary,4071
1998,F,MD,Emily,477
1935,M,WY,John,101
1975,M,TX,Michael,4099
1935,M,WV,James,1250
1998,F,MI,Emily,1094
1958,F,RI,Susan,348
1932,M,UT,Robert,244
1955,F,NE,Debra,605
1972,M,KY,James,1268
1955,F,ND,Mary,246
1972,M,KS,Michael,611
1955,F,NJ,Patricia,1924
1955,F,NH,Susan,208
1972,M,LA,Michael,1159
1998,F,NV,Jessica,163
1955,F,NM,Mary,455
1975,M,TN,Michael,1344
1998,F,NY,Samantha,1688
1985,M,SD,Christopher,188
1922,M,RI,John,405
1985,M,SC,Christopher,908
1998,F,NM,Ashley,145
1955,F,NV,Debra,97
1932,M,TX,James,2688
1958,F,SC,Mary,897
1955,F,NY,Susan,5136
1998,F,NE,Emily,189
1998,F,ND,Emily,92
1958,F,SD,Mary,229
1998,F,NC,Hannah,856
1998,F,NJ,Samantha,809
1998,F,NH,Emily,157
1955,F,ME,Susan,346
1922,M,SD,Robert,368
1955,F,MD,Deborah,1332
1932,M,TN,James,2209
1975,M,WI,Jason,1570
1955,F,MI,Mary,3143
1922,M,SC,James,2074
1945,F,PA,Mary,3658
1998,F,PA,Emily,1371
1955,F,MN,Mary,1720
1972,M,MA,Michael,2218
1972,M,MD,Michael,1231
1995,F,IL,Jessica,1426
1995,F,IN,Emily,640
1955,F,MO,Mary,1692
1975,M,VT,Jason,155
1945,F,OR,Linda,458
1955,F,MT,Mary,252
1955,F,MS,Mary,1312
1995,F,ID,Jessica,142
1998,F,OR,Emily,349
1945,F,OK,Linda,1007
1995,F,IA,Emily,332
1955,F,NC,Mary,1681
1998,F,OK,Hannah,337
1975,M,WA,Jason,1043
1945,F,OH,Mary,2680
1998,F,OH,Emily,1194
1958,F,TN,Mary,1037
1975,M,VA,Michael,1522
1972,M,NC,Michael,1938
1932,M,SC,James,1729
1922,M,TN,James,2454
1945,F,NY,Barbara,4116
1932,M,SD,Robert,373
1958,F,TX,Mary,3261
1972,M,NE,Michael,478
1972,M,ND,Jason,221
1945,F,NV,Mary,55
1972,M,MI,Michael,3247
1995,F,HI,Jessica,103
1985,M,TX,Christopher,4983
1972,M,ME,Christopher,349
1945,F,NM,Mary,469
1975,M,UT,Michael,526
1945,F,NJ,Barbara,1453
1985,M,TN,Christopher,1399
1972,M,MT,Michael,217
1972,M,MS,James,904
1972,M,MN,Jason,1269
1955,F,MA,Susan,2095
1945,F,NE,Mary,498
1945,F,NH,Linda,128
1972,M,MO,Michael,1656
1929,M,AL,James,2432
1956,M,OH,Michael,5352
1924,M,VT,Robert,151
1929,M,AK,John,23
1956,M,OK,David,1056
1929,M,AR,James,1295
1922,M,DE,William,167
1956,M,NV,Michael,141
1940,F,AZ,Mary,319
1929,M,AZ,Robert,191
1924,M,VA,James,1919
1956,M,NY,Michael,8704
1922,M,DC,William,289
1974,F,LA,Jennifer,805
1956,M,NM,Michael,503
1924,M,UT,Robert,278
1974,F,KY,Jennifer,1104
2011,M,AK,Mason,58
1988,M,GA,Christopher,1729
1956,M,PA,John,6525
1940,F,AR,Mary,1189
2011,M,AR,William,216
1940,F,AL,Mary,2074
2011,M,AL,William,445
1940,F,AK,Mary,43
1974,F,KS,Jennifer,690
1942,F,TX,Mary,3772
1988,M,FL,Michael,3126
1942,F,TN,Mary,1865
1924,M,TX,James,2866
1929,M,CA,Robert,2423
1956,M,OR,Michael,845
1924,M,TN,James,2494
1922,M,GA,James,2573
1929,M,CT,John,890
1929,M,CO,Robert,550
1988,M,IN,Michael,1218
1929,M,DE,John,135
1929,M,DC,James,269
1922,M,FL,James,729
1988,M,IL,Michael,3442
1956,M,RI,Robert,575
1942,F,SD,Mary,225
2013,M,SD,Liam,82
1988,M,IA,Matthew,574
1942,F,SC,Mary,1635
2013,M,SC,William,342
1988,M,ID,Michael,215
1974,F,IN,Jennifer,1904
1974,F,IL,Jennifer,3574
1924,M,SD,Robert,397
1924,M,SC,James,2004
1974,F,ID,Jennifer,303
1988,M,HI,Michael,199
1942,F,RI,Barbara,260
2013,M,RI,Liam,82
1974,F,IA,Jennifer,1052
1940,F,FL,Mary,902
1947,F,CA,Linda,6756
1942,F,PA,Mary,4474
2013,M,VA,William,598
1922,M,ID,Robert,233
1988,M,CT,Michael,1152
1922,M,IA,Robert,1643
1942,F,OR,Mary,351
1922,M,HI,John,89
1947,F,CO,Linda,918
2013,M,UT,William,273
1974,F,HI,Jennifer,203
1988,M,CO,Michael,797
1942,F,OK,Mary,1067
1988,M,CA,Michael,7757
1942,F,OH,Mary,3035
1947,F,CT,Linda,1155
1926,F,WV,Mary,1436
1929,M,FL,James,849
1947,F,AZ,Linda,456
1956,M,KY,James,1908
1956,M,LA,James,1531
1926,F,WY,Betty,118
1929,M,GA,James,2210
1956,M,KS,Michael,1127
2013,M,TX,Jacob,1967
1922,M,IL,Robert,3880
2013,M,TN,William,551
1974,F,GA,Jennifer,1421
1922,M,IN,Robert,2081
1956,M,ME,Michael,545
1956,M,MD,Michael,1648
1926,F,VT,Mary,114
1956,M,MI,Michael,4896
1974,F,FL,Jennifer,2097
1942,F,MT,Mary,209
1956,M,MA,John,3298
1942,F,MS,Mary,1652
1942,F,MO,Mary,1853
1942,F,MN,Mary,1293
2013,M,WY,Liam,33
2013,M,WV,Mason,150
1947,F,AL,Mary,2117
1947,F,AK,Mary,63
1926,F,WA,Betty,479
1942,F,MI,Mary,2455
1940,F,DC,Mary,365
1940,F,DE,Mary,115
1929,M,HI,George,194
1942,F,ME,Mary,265
1942,F,MD,Mary,1064
1924,M,WY,Robert,148
1926,F,WI,Mary,960
1947,F,AR,Linda,1418
1942,F,MA,Mary,1623
1924,M,WV,James,1238
1956,M,NE,Michael,833
1956,M,ND,David,327
1926,F,UT,Betty,232
2013,M,WI,Liam,395
1922,M,KY,James,2072
1956,M,NJ,Robert,3467
1956,M,NH,Michael,355
1942,F,NY,Barbara,4945
1940,F,CT,Patricia,565
1942,F,NV,Mary,48
2013,M,WA,Liam,464
1956,M,NC,James,2924
1924,M,WI,Robert,1939
1922,M,LA,James,952
1940,F,CO,Mary,486
1929,M,ID,Robert,215
1956,M,MT,Robert,335
1929,M,IA,Robert,1407
1956,M,MS,James,1631
1942,F,NM,Mary,519
1924,M,WA,Robert,860
1942,F,NJ,Barbara,1876
1926,F,VA,Mary,1844
2013,M,VT,Mason,43
1929,M,IL,Robert,4395
1956,M,MN,David,1903
1940,F,CA,Mary,1819
1942,F,NH,Sandra,165
1988,M,DC,Michael,312
1988,M,DE,Michael,241
1942,F,NE,Mary,454
1942,F,ND,Mary,228
1922,M,KS,Robert,898
1942,F,NC,Mary,2413
1956,M,MO,Michael,2297
1926,F,TN,Mary,2151
1974,F,TX,Jennifer,3341
1988,M,PA,Michael,3442
1926,F,TX,Mary,3442
2013,M,IN,Liam,511
1956,M,WI,Michael,2334
2013,M,IL,Noah,759
1956,M,WA,Michael,1455
2013,M,ID,Liam,110
1956,M,VT,Michael,226
1974,F,TN,Jennifer,1130
2013,M,IA,Liam,218
1988,M,OR,Michael,657
1988,M,OH,Michael,2827
1988,M,OK,Joshua,697
2013,M,HI,Liam,86
1988,M,NV,Michael,272
1988,M,NY,Michael,6040
1988,M,NM,Michael,355
1956,M,WV,James,1127
1956,M,WY,Robert,187
1988,M,RI,Michael,383
1974,F,SD,Jennifer,221
1974,F,SC,Jennifer,727
2013,M,KY,William,312
2013,M,KS,Liam,191
1926,F,SC,Mary,1628
1926,F,SD,Dorothy,236
1974,F,RI,Jennifer,309
1926,F,RI,Mary,309
1988,M,LA,Christopher,973
1956,M,SD,Michael,347
1988,M,KY,Joshua,921
1956,M,SC,James,1721
2013,M,MT,Liam,80
2013,M,MS,William,241
1970,M,AR,James,714
1942,F,WY,Mary,96
2013,M,MN,William,353
1988,M,KS,Joshua,547
2013,M,MO,William,435
1942,F,WV,Mary,1042
2013,M,MI,Liam,597
2013,M,MD,Liam,321
2013,M,ME,Liam,94
1970,M,AL,James,1452
1970,M,AK,Michael,166
1922,M,AR,James,1420
2013,M,MA,Benjamin,501
1926,F,OK,Mary,1410
1974,F,PA,Jennifer,3722
1956,M,TN,James,2237
1922,M,AZ,John,165
1974,F,OR,Jennifer,745
1926,F,OR,Betty,309
1926,F,PA,Mary,6004
1974,F,OK,Jennifer,755
1922,M,AK,Robert,22
1922,M,AL,James,2534
1974,F,OH,Jennifer,3447
2013,M,LA,Mason,292
1988,M,NC,Christopher,1577
1988,M,ND,Michael,159
1988,M,NE,Matthew,334
2013,M,PA,Mason,815
1970,M,CA,Michael,8201
1926,F,NM,Mary,342
1974,F,NY,Jennifer,4917
1926,F,NJ,Mary,1466
1988,M,NH,Michael,319
1926,F,NH,Mary,137
1988,M,NJ,Michael,2854
1926,F,NV,Mary,33
1942,F,VA,Mary,1621
1974,F,NV,Jennifer,159
1970,M,CT,Michael,1304
2013,M,OR,Liam,260
1988,M,MS,Christopher,572
1988,M,MT,Michael,139
1974,F,NJ,Jennifer,2009
1942,F,UT,Linda,302
1974,F,NM,Jennifer,297
1926,F,NY,Mary,4779
1974,F,ND,Jennifer,233
1974,F,NC,Jennifer,1388
1926,F,OH,Mary,3806
2013,M,OK,Mason,211
2013,M,OH,Liam,788
1988,M,MN,Michael,1096
1974,F,NH,Jennifer,308
1970,M,CO,Michael,973
1988,M,MO,Michael,1266
1956,M,TX,David,4502
1974,F,NE,Jennifer,574
1922,M,CT,John,962
1926,F,MN,Mary,942
1942,F,WI,Mary,1583
1988,M,MD,Michael,1329
1988,M,ME,Joshua,285
1926,F,MI,Mary,2114
1988,M,MI,Michael,2490
1970,M,AZ,Michael,756
1974,F,MS,Jennifer,609
2013,M,NY,Jacob,1296
1942,F,WA,Sharon,721
1926,F,MS,Mary,1713
1926,F,MT,Mary,216
2013,M,NV,Ethan,167
1926,F,MO,Mary,2097
1988,M,MA,Michael,2054
1974,F,MT,Jennifer,236
1974,F,MI,Jennifer,3012
1922,M,CA,Robert,2116
1974,F,MO,Jennifer,1553
2013,M,NM,Noah,148
1974,F,MN,Jennifer,1387
1942,F,VT,Mary,128
1956,M,VA,James,2192
2013,M,NJ,Michael,605
1922,M,CO,Robert,533
1974,F,MA,Jennifer,1843
1926,F,ND,Dorothy,232
1956,M,UT,David,536
1926,F,NE,Betty,560
2013,M,NH,Liam,91
2013,M,NE,Mason,132
1926,F,NC,Mary,2912
1974,F,ME,Jennifer,377
2013,M,NC,William,704
1974,F,MD,Jennifer,1007
2013,M,ND,Mason,66
1977,M,AZ,Michael,715
1947,F,OK,Linda,2064
1947,F,OH,Linda,5881
1977,M,AR,Jason,668
1940,F,SD,Mary,209
1940,F,SC,Mary,1570
1983,M,MA,Michael,2166
1947,F,OR,Linda,1121
1983,M,MD,Michael,1266
1977,M,AK,Jason,133
1940,F,RI,Barbara,207
1977,M,AL,Christopher,1021
1947,F,PA,Linda,6768
1970,M,DE,Michael,247
1983,M,KS,Christopher,665
1947,F,NM,Mary,589
1970,M,DC,Michael,601
1947,F,NJ,Linda,2369
1983,M,KY,Christopher,1107
1947,F,NH,Linda,437
1947,F,NV,Linda,108
1983,M,LA,Christopher,1296
1947,F,NY,Linda,7542
1924,M,DE,William,138
1924,M,DC,William,286
1983,M,NV,Michael,271
2011,M,NV,Anthony,192
1983,M,NY,Michael,5960
1947,F,MI,Linda,4538
1977,M,CT,Michael,948
1947,F,MT,Linda,441
1947,F,MS,Mary,1742
2011,M,NY,Michael,1453
1924,M,CT,John,958
1947,F,MO,Linda,2797
1970,M,GA,Michael,2017
1947,F,MN,Linda,1928
2011,M,NE,Mason,131
1953,F,WV,Linda,799
1924,M,CO,Robert,619
1977,M,CO,Michael,776
1983,M,NH,Christopher,310
2011,M,NH,Mason,107
1983,M,NJ,Michael,2645
1953,F,WY,Linda,140
2011,M,NC,William,765
2011,M,ND,Mason,71
1983,M,NM,Christopher,398
2011,M,NM,Jacob,159
1947,F,NE,Linda,1055
1947,F,ND,Linda,496
1947,F,NC,Linda,2948
1977,M,CA,Michael,6321
2011,M,NJ,Michael,698
1924,M,CA,Robert,2584
1940,F,OR,Patricia,260
2011,M,OR,Mason,221
1953,F,WI,Mary,2126
1940,F,PA,Mary,3942
2011,M,PA,Mason,916
1953,F,WA,Linda,896
1983,M,NC,Christopher,1611
1983,M,ND,Michael,220
1983,M,NE,Matthew,438
1983,M,ME,Matthew,311
1953,F,VT,Mary,173
1940,F,OH,Mary,2692
2011,M,OH,Mason,889
1983,M,MI,Michael,2756
1947,F,ME,Linda,778
1977,M,DE,Michael,217
1947,F,MD,Linda,1505
1983,M,MN,Matthew,1261
1983,M,MO,Michael,1388
1970,M,FL,Michael,2525
1947,F,MA,Linda,2708
2011,M,OK,William,233
1983,M,MS,Christopher,805
1977,M,DC,Michael,390
1983,M,MT,Michael,202
1940,F,OK,Mary,1042
1970,M,IN,Michael,2318
1970,M,IL,Michael,4978
1970,M,IA,Michael,1088
1940,F,WA,Sharon,438
1970,M,ID,Michael,264
2011,M,LA,Mason,310
1924,M,IN,Robert,2419
1940,F,VT,Mary,123
1924,M,IL,Robert,4512
1977,M,GA,Michael,1617
1970,M,HI,Michael,267
2011,M,MT,Mason,74
1924,M,ID,Robert,242
1911,M,AZ,John,34
1924,M,IA,Robert,1667
2011,M,MS,William,291
1983,M,PA,Michael,3805
1940,F,VA,Mary,1426
1911,M,AR,James,247
2011,M,MD,Mason,432
1947,F,SC,Mary,1710
2011,M,ME,Mason,94
1983,M,OH,Michael,3289
1911,M,AL,James,468
1977,M,FL,Michael,2213
1983,M,OK,Christopher,1020
2011,M,MA,William,469
1911,M,AK,John,15
1940,F,UT,Linda,207
2011,M,MN,Mason,446
2011,M,MO,Mason,482
1983,M,OR,Michael,691
1924,M,HI,John,116
2011,M,MI,Mason,686
1947,F,SD,Linda,495
1940,F,TX,Mary,3375
1983,M,SC,Christopher,872
1983,M,SD,Matthew,220
1970,M,KY,James,1569
1970,M,LA,Michael,1263
1970,M,KS,Michael,801
1947,F,RI,Linda,444
1940,F,TN,Mary,1780
2011,M,KS,Mason,186
1977,M,ID,Michael,275
1924,M,GA,James,2353
1977,M,IA,Jason,914
2011,M,KY,William,395
1983,M,RI,Michael,363
1924,M,FL,James,903
1977,M,HI,Michael,207
1970,M,MN,Michael,1567
1924,M,NJ,John,2383
1924,M,NH,Robert,278
1947,F,GA,Mary,2350
1911,M,GA,James,706
1970,M,MO,Michael,1965
1924,M,NE,Robert,937
1924,M,ND,Robert,327
1970,M,ME,Michael,430
1924,M,NC,James,3102
1970,M,MD,Michael,1494
